File Title: ,C:\Users\slank\Desktop\SPS87.LOG
File Name: ,C:\Users\slank\Desktop\SPS87.LOG
Start Time:,2/15/2017 10:12:02 AM
End Time:,2/15/2017 1:00:00 PM
Interval:,1
Records:,3613
Cyclic Flags:,2
Error Flags:,8208

Date/Time,Volume (gal/m),Error #
2/15/2017 10:13:51 AM,0,1
2/15/2017 10:13:52 AM,0,1
2/15/2017 10:13:53 AM,0,1
2/15/2017 10:13:54 AM,0,1
2/15/2017 10:13:55 AM,0,1
2/15/2017 10:13:57 AM,0,1
2/15/2017 10:13:58 AM,0,1
2/15/2017 10:13:59 AM,0,1
2/15/2017 10:14:00 AM,0,1
2/15/2017 10:14:01 AM,0,1
2/15/2017 10:14:02 AM,0,1
2/15/2017 10:14:03 AM,0,1
2/15/2017 10:14:05 AM,0,1
2/15/2017 10:14:06 AM,0,1
2/15/2017 10:14:07 AM,0,1
2/15/2017 10:14:08 AM,0,1
2/15/2017 10:14:09 AM,0,1
2/15/2017 10:14:10 AM,0,1
2/15/2017 10:14:11 AM,0,1
2/15/2017 10:14:13 AM,0,1
2/15/2017 10:14:14 AM,0,1
2/15/2017 10:14:16 AM,0,1
2/15/2017 10:14:17 AM,0,1
2/15/2017 10:14:18 AM,0,1
2/15/2017 10:14:19 AM,0,1
2/15/2017 10:14:20 AM,0,1
2/15/2017 10:14:21 AM,0,1
2/15/2017 10:14:22 AM,0,1
2/15/2017 10:14:24 AM,0,1
2/15/2017 10:14:25 AM,0,1
2/15/2017 10:14:26 AM,0,1
2/15/2017 10:14:28 AM,0,1
2/15/2017 10:14:29 AM,0,1
2/15/2017 10:14:30 AM,0,1
2/15/2017 10:14:32 AM,0,1
2/15/2017 10:14:33 AM,0,1
2/15/2017 10:14:34 AM,0,1
2/15/2017 10:14:35 AM,0,1
2/15/2017 10:14:36 AM,0,1
2/15/2017 10:14:37 AM,0,1
2/15/2017 10:14:38 AM,0,1
2/15/2017 10:14:40 AM,0,1
2/15/2017 10:14:41 AM,0,1
2/15/2017 10:14:42 AM,0,1
2/15/2017 10:14:43 AM,0,1
2/15/2017 10:14:44 AM,0,1
2/15/2017 10:14:46 AM,0,1
2/15/2017 10:14:47 AM,0,1
2/15/2017 10:14:48 AM,0,1
2/15/2017 10:14:49 AM,0,1
2/15/2017 10:14:51 AM,0,1
2/15/2017 10:14:52 AM,0,1
2/15/2017 10:14:53 AM,0,1
2/15/2017 10:14:54 AM,0,1
2/15/2017 10:14:55 AM,0,1
2/15/2017 10:14:56 AM,0,1
2/15/2017 10:14:57 AM,0,1
2/15/2017 10:14:59 AM,0,1
2/15/2017 10:15:00 AM,0,1
2/15/2017 10:15:01 AM,0,1
2/15/2017 10:15:02 AM,0,1
2/15/2017 10:15:03 AM,0,1
2/15/2017 10:15:04 AM,0,1
2/15/2017 10:15:05 AM,0,1
2/15/2017 10:15:07 AM,0,1
2/15/2017 10:15:08 AM,0,1
2/15/2017 10:15:09 AM,0,1
2/15/2017 10:15:10 AM,0,1
2/15/2017 10:15:11 AM,0,1
2/15/2017 10:15:12 AM,0,1
2/15/2017 10:15:13 AM,0,1
2/15/2017 10:15:15 AM,0,1
2/15/2017 10:15:17 AM,0,1
2/15/2017 10:15:18 AM,0,1
2/15/2017 10:15:19 AM,0,1
2/15/2017 10:15:20 AM,0,1
2/15/2017 10:15:21 AM,0,1
2/15/2017 10:15:23 AM,0,1
2/15/2017 10:15:24 AM,0,1
2/15/2017 10:15:25 AM,0,1
2/15/2017 10:15:26 AM,0,1
2/15/2017 10:15:27 AM,0,1
2/15/2017 10:15:28 AM,0,1
2/15/2017 10:15:29 AM,0,1
2/15/2017 10:15:30 AM,0,1
2/15/2017 10:15:31 AM,0,1
2/15/2017 10:15:32 AM,0,1
2/15/2017 10:15:34 AM,0,1
2/15/2017 10:15:35 AM,0,1
2/15/2017 10:15:36 AM,0,1
2/15/2017 10:15:37 AM,0,1
2/15/2017 10:15:38 AM,0,1
2/15/2017 10:15:39 AM,0,1
2/15/2017 10:15:40 AM,0,1
2/15/2017 10:15:42 AM,0,1
2/15/2017 10:15:43 AM,0,1
2/15/2017 10:15:44 AM,0,1
2/15/2017 10:15:45 AM,0,1
2/15/2017 10:15:46 AM,0,1
2/15/2017 10:15:47 AM,0,1
2/15/2017 10:15:48 AM,0,1
2/15/2017 10:15:50 AM,0,1
2/15/2017 10:15:51 AM,0,1
2/15/2017 10:15:52 AM,0,1
2/15/2017 10:15:53 AM,0,1
2/15/2017 10:15:54 AM,0,1
2/15/2017 10:15:55 AM,0,1
2/15/2017 10:15:56 AM,0,1
2/15/2017 10:15:58 AM,0,1
2/15/2017 10:15:59 AM,0,1
2/15/2017 10:16:00 AM,0,1
2/15/2017 10:16:01 AM,0,1
2/15/2017 10:16:02 AM,0,1
2/15/2017 10:16:03 AM,0,1
2/15/2017 10:16:04 AM,0,1
2/15/2017 10:16:06 AM,0,1
2/15/2017 10:16:07 AM,0,1
2/15/2017 10:16:09 AM,0,1
2/15/2017 10:16:10 AM,0,1
2/15/2017 10:16:11 AM,0,1
2/15/2017 10:16:12 AM,0,1
2/15/2017 10:16:13 AM,0,1
2/15/2017 10:16:14 AM,0,1
2/15/2017 10:16:15 AM,0,1
2/15/2017 10:16:17 AM,0,1
2/15/2017 10:16:18 AM,0,1
2/15/2017 10:16:20 AM,0,1
2/15/2017 10:16:21 AM,0,1
2/15/2017 10:16:22 AM,0,1
2/15/2017 10:16:23 AM,0,1
2/15/2017 10:16:25 AM,0,1
2/15/2017 10:16:26 AM,0,1
2/15/2017 10:16:27 AM,0,1
2/15/2017 10:16:28 AM,0,1
2/15/2017 10:16:30 AM,0,1
2/15/2017 10:16:31 AM,0,1
2/15/2017 10:16:33 AM,0,1
2/15/2017 10:16:34 AM,0,1
2/15/2017 10:16:35 AM,0,1
2/15/2017 10:16:36 AM,0,1
2/15/2017 10:16:37 AM,0,1
2/15/2017 10:16:38 AM,0,1
2/15/2017 10:16:39 AM,0,1
2/15/2017 10:16:41 AM,0,1
2/15/2017 10:16:42 AM,0,1
2/15/2017 10:16:43 AM,0,1
2/15/2017 10:16:44 AM,0,1
2/15/2017 10:16:45 AM,0,1
2/15/2017 10:16:46 AM,0,1
2/15/2017 10:16:47 AM,0,1
2/15/2017 10:16:48 AM,0,1
2/15/2017 10:16:49 AM,0,1
2/15/2017 10:16:50 AM,0,1
2/15/2017 10:16:52 AM,0,1
2/15/2017 10:16:53 AM,0,1
2/15/2017 10:16:54 AM,0,1
2/15/2017 10:16:56 AM,0,1
2/15/2017 10:16:57 AM,0,1
2/15/2017 10:16:58 AM,0,1
2/15/2017 10:17:00 AM,0,1
2/15/2017 10:17:01 AM,0,1
2/15/2017 10:17:02 AM,0,1
2/15/2017 10:17:03 AM,0,1
2/15/2017 10:17:04 AM,0,1
2/15/2017 10:17:05 AM,0,1
2/15/2017 10:17:06 AM,0,1
2/15/2017 10:17:08 AM,0,1
2/15/2017 10:17:09 AM,0,1
2/15/2017 10:17:10 AM,0,1
2/15/2017 10:17:11 AM,0,1
2/15/2017 10:17:12 AM,0,1
2/15/2017 10:17:13 AM,0,1
2/15/2017 10:17:14 AM,0,1
2/15/2017 10:17:16 AM,0,1
2/15/2017 10:17:17 AM,0,1
2/15/2017 10:17:18 AM,0,1
2/15/2017 10:17:19 AM,0,1
2/15/2017 10:17:20 AM,0,1
2/15/2017 10:17:21 AM,0,1
2/15/2017 10:17:22 AM,0,1
2/15/2017 10:17:24 AM,0,1
2/15/2017 10:17:25 AM,0,1
2/15/2017 10:17:26 AM,0,1
2/15/2017 10:17:27 AM,0,1
2/15/2017 10:17:28 AM,0,1
2/15/2017 10:17:31 AM,0,1
2/15/2017 10:17:32 AM,0,1
2/15/2017 10:17:33 AM,0,1
2/15/2017 10:17:35 AM,0,1
2/15/2017 10:17:36 AM,0,1
2/15/2017 10:17:37 AM,0,1
2/15/2017 10:17:38 AM,0,1
2/15/2017 10:17:39 AM,0,1
2/15/2017 10:17:40 AM,0,1
2/15/2017 10:17:41 AM,0,1
2/15/2017 10:17:43 AM,0,1
2/15/2017 10:17:44 AM,0,1
2/15/2017 10:17:45 AM,0,1
2/15/2017 10:17:46 AM,0,1
2/15/2017 10:17:47 AM,0,1
2/15/2017 10:17:48 AM,0,1
2/15/2017 10:17:49 AM,0,1
2/15/2017 10:17:51 AM,0,1
2/15/2017 10:17:53 AM,0,1
2/15/2017 10:17:54 AM,0,1
2/15/2017 10:17:55 AM,0,1
2/15/2017 10:17:56 AM,0,1
2/15/2017 10:17:57 AM,0,1
2/15/2017 10:17:59 AM,0,1
2/15/2017 10:18:00 AM,0,1
2/15/2017 10:18:01 AM,0,1
2/15/2017 10:18:02 AM,0,1
2/15/2017 10:18:03 AM,0,1
2/15/2017 10:18:04 AM,0,1
2/15/2017 10:18:05 AM,0,1
2/15/2017 10:18:06 AM,0,1
2/15/2017 10:18:07 AM,0,1
2/15/2017 10:18:09 AM,0,1
2/15/2017 10:18:10 AM,0,1
2/15/2017 10:18:11 AM,0,1
2/15/2017 10:18:12 AM,0,1
2/15/2017 10:18:13 AM,0,1
2/15/2017 10:18:14 AM,0,1
2/15/2017 10:18:15 AM,0,1
2/15/2017 10:18:16 AM,0,1
2/15/2017 10:18:18 AM,0,1
2/15/2017 10:18:19 AM,0,1
2/15/2017 10:18:20 AM,0,1
2/15/2017 10:18:21 AM,0,1
2/15/2017 10:18:22 AM,0,1
2/15/2017 10:18:23 AM,0,1
2/15/2017 10:18:24 AM,0,1
2/15/2017 10:18:26 AM,0,1
2/15/2017 10:18:28 AM,0,1
2/15/2017 10:18:29 AM,0,1
2/15/2017 10:18:30 AM,0,1
2/15/2017 10:18:31 AM,0,1
2/15/2017 10:18:32 AM,0,1
2/15/2017 10:18:34 AM,0,1
2/15/2017 10:18:35 AM,0,1
2/15/2017 10:18:36 AM,0,1
2/15/2017 10:18:37 AM,0,1
2/15/2017 10:18:38 AM,0,1
2/15/2017 10:18:39 AM,0,1
2/15/2017 10:18:40 AM,0,1
2/15/2017 10:18:42 AM,0,1
2/15/2017 10:18:43 AM,0,1
2/15/2017 10:18:44 AM,0,1
2/15/2017 10:18:45 AM,0,1
2/15/2017 10:18:46 AM,0,1
2/15/2017 10:18:47 AM,0,1
2/15/2017 10:18:48 AM,0,1
2/15/2017 10:18:49 AM,0,1
2/15/2017 10:18:50 AM,0,1
2/15/2017 10:18:51 AM,0,1
2/15/2017 10:18:53 AM,0,1
2/15/2017 10:18:54 AM,0,1
2/15/2017 10:18:55 AM,0,1
2/15/2017 10:18:56 AM,0,1
2/15/2017 10:18:57 AM,0,1
2/15/2017 10:18:58 AM,0,1
2/15/2017 10:18:59 AM,0,1
2/15/2017 10:19:01 AM,0,1
2/15/2017 10:19:02 AM,0,1
2/15/2017 10:19:03 AM,0,1
2/15/2017 10:19:04 AM,0,1
2/15/2017 10:19:05 AM,0,1
2/15/2017 10:19:06 AM,0,1
2/15/2017 10:19:07 AM,0,1
2/15/2017 10:19:09 AM,0,1
2/15/2017 10:19:10 AM,0,1
2/15/2017 10:19:11 AM,0,1
2/15/2017 10:19:12 AM,0,1
2/15/2017 10:19:13 AM,0,1
2/15/2017 10:19:14 AM,0,1
2/15/2017 10:19:15 AM,0,1
2/15/2017 10:19:17 AM,0,1
2/15/2017 10:19:18 AM,0,1
2/15/2017 10:19:20 AM,0,1
2/15/2017 10:19:21 AM,0,1
2/15/2017 10:19:22 AM,0,1
2/15/2017 10:19:23 AM,0,1
2/15/2017 10:19:25 AM,0,1
2/15/2017 10:19:26 AM,0,1
2/15/2017 10:19:28 AM,0,1
2/15/2017 10:19:29 AM,0,1
2/15/2017 10:19:30 AM,0,1
2/15/2017 10:19:31 AM,0,1
2/15/2017 10:19:32 AM,0,1
2/15/2017 10:19:33 AM,0,1
2/15/2017 10:19:34 AM,0,1
2/15/2017 10:19:36 AM,0,1
2/15/2017 10:19:37 AM,0,1
2/15/2017 10:19:38 AM,0,1
2/15/2017 10:19:39 AM,0,1
2/15/2017 10:19:40 AM,0,1
2/15/2017 10:19:41 AM,0,1
2/15/2017 10:19:42 AM,0,1
2/15/2017 10:19:44 AM,0,1
2/15/2017 10:19:45 AM,0,1
2/15/2017 10:19:46 AM,0,1
2/15/2017 10:19:47 AM,0,1
2/15/2017 10:19:48 AM,0,1
2/15/2017 10:19:49 AM,0,1
2/15/2017 10:19:50 AM,0,1
2/15/2017 10:19:52 AM,0,1
2/15/2017 10:19:53 AM,0,1
2/15/2017 10:19:54 AM,0,1
2/15/2017 10:19:55 AM,0,1
2/15/2017 10:19:56 AM,0,1
2/15/2017 10:19:57 AM,0,1
2/15/2017 10:19:58 AM,0,1
2/15/2017 10:20:00 AM,0,1
2/15/2017 10:20:02 AM,0,1
2/15/2017 10:20:03 AM,0,1
2/15/2017 10:20:04 AM,0,1
2/15/2017 10:20:05 AM,0,1
2/15/2017 10:20:06 AM,0,1
2/15/2017 10:20:07 AM,0,1
2/15/2017 10:20:08 AM,0,1
2/15/2017 10:20:09 AM,0,1
2/15/2017 10:20:11 AM,0,1
2/15/2017 10:20:12 AM,0,1
2/15/2017 10:20:13 AM,0,1
2/15/2017 10:20:14 AM,0,1
2/15/2017 10:20:16 AM,0,1
2/15/2017 10:20:17 AM,0,1
2/15/2017 10:20:19 AM,0,1
2/15/2017 10:20:20 AM,0,1
2/15/2017 10:20:21 AM,0,1
2/15/2017 10:20:22 AM,0,1
2/15/2017 10:20:23 AM,0,1
2/15/2017 10:20:24 AM,0,5
2/15/2017 10:20:25 AM,0,5
2/15/2017 10:20:27 AM,0,5
2/15/2017 10:20:28 AM,0,2
2/15/2017 10:20:29 AM,0,2
2/15/2017 10:20:30 AM,0,2
2/15/2017 10:20:31 AM,0,2
2/15/2017 10:20:32 AM,0,2
2/15/2017 10:20:33 AM,0,2
2/15/2017 10:20:35 AM,0,2
2/15/2017 10:20:36 AM,0,2
2/15/2017 10:20:37 AM,0,2
2/15/2017 10:20:38 AM,0,2
2/15/2017 10:20:39 AM,0,2
2/15/2017 10:20:40 AM,0,2
2/15/2017 10:20:41 AM,0,0
2/15/2017 10:20:43 AM,0,2
2/15/2017 10:20:44 AM,0,2
2/15/2017 10:20:45 AM,0,2
2/15/2017 10:20:46 AM,0,5
2/15/2017 10:20:47 AM,0,5
2/15/2017 10:20:48 AM,0,5
2/15/2017 10:20:49 AM,0,5
2/15/2017 10:20:50 AM,0,0
2/15/2017 10:20:51 AM,0,0
2/15/2017 10:20:52 AM,0,2
2/15/2017 10:20:54 AM,0,2
2/15/2017 10:20:55 AM,0,0
2/15/2017 10:20:56 AM,-0.137368819204352,0
2/15/2017 10:20:57 AM,-0.137368819204352,0
2/15/2017 10:20:59 AM,-0.137368819204352,0
2/15/2017 10:21:00 AM,-0.137368819204352,0
2/15/2017 10:21:02 AM,-0.137368819204352,0
2/15/2017 10:21:03 AM,-0.137368819204352,0
2/15/2017 10:21:04 AM,-0.137368819204352,0
2/15/2017 10:21:05 AM,-0.137368819204352,0
2/15/2017 10:21:06 AM,-0.137368819204352,0
2/15/2017 10:21:07 AM,-0.137368819204352,0
2/15/2017 10:21:08 AM,-0.137368819204352,0
2/15/2017 10:21:10 AM,0,0
2/15/2017 10:21:11 AM,0,0
2/15/2017 10:21:12 AM,0,0
2/15/2017 10:21:14 AM,-1.32423585166953E-02,0
2/15/2017 10:21:15 AM,-1.32423585166953E-02,0
2/15/2017 10:21:16 AM,-1.32423585166953E-02,0
2/15/2017 10:21:18 AM,-5.61976183729243E-03,0
2/15/2017 10:21:19 AM,-5.61976183729243E-03,0
2/15/2017 10:21:20 AM,5.11165175805552E-03,0
2/15/2017 10:21:21 AM,5.11165175805552E-03,0
2/15/2017 10:21:22 AM,5.11165175805552E-03,0
2/15/2017 10:21:24 AM,1.34423020151023E-02,0
2/15/2017 10:21:25 AM,1.34423020151023E-02,0
2/15/2017 10:21:27 AM,1.60622172912357E-02,0
2/15/2017 10:21:29 AM,1.60622172912357E-02,0
2/15/2017 10:21:30 AM,1.60622172912357E-02,0
2/15/2017 10:21:31 AM,2.71684968318166E-02,0
2/15/2017 10:21:32 AM,2.71684968318166E-02,0
2/15/2017 10:21:34 AM,4.10406730535389E-02,0
2/15/2017 10:21:35 AM,4.10406730535389E-02,0
2/15/2017 10:21:37 AM,4.88557650348487E-02,0
2/15/2017 10:21:38 AM,4.88557650348487E-02,0
2/15/2017 10:21:39 AM,4.88557650348487E-02,0
2/15/2017 10:21:40 AM,4.88557650348487E-02,0
2/15/2017 10:21:41 AM,5.44523835398027E-02,0
2/15/2017 10:21:42 AM,5.44523835398027E-02,0
2/15/2017 10:21:44 AM,5.96992014075883E-02,0
2/15/2017 10:21:45 AM,5.96992014075883E-02,0
2/15/2017 10:21:46 AM,5.96992014075883E-02,0
2/15/2017 10:21:47 AM,5.96992014075883E-02,0
2/15/2017 10:21:48 AM,6.63481176552817E-02,0
2/15/2017 10:21:49 AM,6.63481176552817E-02,0
2/15/2017 10:21:51 AM,6.73914107974732E-02,0
2/15/2017 10:21:53 AM,6.73914107974732E-02,0
2/15/2017 10:21:55 AM,0.032039274321001,0
2/15/2017 10:21:56 AM,0.032039274321001,0
2/15/2017 10:21:58 AM,7.54665978442891E-03,0
2/15/2017 10:21:59 AM,7.54665978442891E-03,0
2/15/2017 10:22:02 AM,0.498031433521352,0
2/15/2017 10:22:03 AM,0.498031433521352,0
2/15/2017 10:22:04 AM,0.498031433521352,0
2/15/2017 10:22:05 AM,15.7242705471759,0
2/15/2017 10:22:06 AM,15.7242705471759,0
2/15/2017 10:22:07 AM,15.7242705471759,0
2/15/2017 10:22:08 AM,15.7242705471759,0
2/15/2017 10:22:09 AM,37.8874288606331,0
2/15/2017 10:22:10 AM,37.8874288606331,0
2/15/2017 10:22:12 AM,215.192695368291,0
2/15/2017 10:22:13 AM,215.192695368291,0
2/15/2017 10:22:14 AM,200.911533245896,0
2/15/2017 10:22:16 AM,200.911533245896,0
2/15/2017 10:22:17 AM,200.911533245896,0
2/15/2017 10:22:19 AM,249.637356132263,0
2/15/2017 10:22:20 AM,249.637356132263,0
2/15/2017 10:22:22 AM,242.110261966268,0
2/15/2017 10:22:23 AM,242.110261966268,0
2/15/2017 10:22:24 AM,242.110261966268,0
2/15/2017 10:22:25 AM,225.065382651177,0
2/15/2017 10:22:26 AM,225.065382651177,0
2/15/2017 10:22:28 AM,226.844299653949,0
2/15/2017 10:22:29 AM,226.844299653949,0
2/15/2017 10:22:30 AM,226.844299653949,0
2/15/2017 10:22:31 AM,228.302015295471,0
2/15/2017 10:22:32 AM,228.302015295471,0
2/15/2017 10:22:33 AM,228.302015295471,0
2/15/2017 10:22:34 AM,228.302015295471,0
2/15/2017 10:22:36 AM,229.223038174033,0
2/15/2017 10:22:39 AM,229.08569742676,0
2/15/2017 10:22:40 AM,229.08569742676,0
2/15/2017 10:22:41 AM,229.08569742676,0
2/15/2017 10:22:43 AM,229.608468582432,0
2/15/2017 10:22:44 AM,229.608468582432,0
2/15/2017 10:22:45 AM,229.93042204264,0
2/15/2017 10:22:47 AM,229.93042204264,0
2/15/2017 10:22:49 AM,230.211031370857,0
2/15/2017 10:22:50 AM,230.211031370857,0
2/15/2017 10:22:51 AM,230.526442451492,0
2/15/2017 10:22:52 AM,230.526442451492,0
2/15/2017 10:22:53 AM,230.526442451492,0
2/15/2017 10:22:55 AM,230.981726279288,0
2/15/2017 10:22:56 AM,230.981726279288,0
2/15/2017 10:22:57 AM,230.981726279288,0
2/15/2017 10:22:58 AM,231.055258270286,0
2/15/2017 10:22:59 AM,231.055258270286,0
2/15/2017 10:23:00 AM,231.055258270286,0
2/15/2017 10:23:01 AM,231.055258270286,0
2/15/2017 10:23:03 AM,231.479589588596,0
2/15/2017 10:23:04 AM,231.479589588596,0
2/15/2017 10:23:06 AM,232.115173915178,0
2/15/2017 10:23:07 AM,232.115173915178,0
2/15/2017 10:23:08 AM,232.115173915178,0
2/15/2017 10:23:09 AM,232.719371109233,0
2/15/2017 10:23:11 AM,232.719371109233,0
2/15/2017 10:23:12 AM,233.104972267391,0
2/15/2017 10:23:13 AM,233.104972267391,0
2/15/2017 10:23:14 AM,233.104972267391,0
2/15/2017 10:23:15 AM,233.104972267391,0
2/15/2017 10:23:16 AM,233.620075139053,0
2/15/2017 10:23:17 AM,233.620075139053,0
2/15/2017 10:23:19 AM,234.042210482312,0
2/15/2017 10:23:20 AM,234.042210482312,0
2/15/2017 10:23:22 AM,233.941572761121,0
2/15/2017 10:23:23 AM,233.941572761121,0
2/15/2017 10:23:24 AM,233.941572761121,0
2/15/2017 10:23:26 AM,233.7254171898,0
2/15/2017 10:23:27 AM,233.7254171898,0
2/15/2017 10:23:28 AM,234.4352804363,0
2/15/2017 10:23:30 AM,234.4352804363,0
2/15/2017 10:23:32 AM,234.034861717109,0
2/15/2017 10:23:33 AM,234.034861717109,0
2/15/2017 10:23:34 AM,234.034861717109,0
2/15/2017 10:23:35 AM,233.747562130479,0
2/15/2017 10:23:36 AM,233.747562130479,0
2/15/2017 10:23:38 AM,233.747562130479,0
2/15/2017 10:23:39 AM,233.947282125871,0
2/15/2017 10:23:41 AM,233.947282125871,0
2/15/2017 10:23:42 AM,233.947282125871,0
2/15/2017 10:23:43 AM,234.15968201316,0
2/15/2017 10:23:44 AM,234.15968201316,0
2/15/2017 10:23:46 AM,234.594491009405,0
2/15/2017 10:23:47 AM,234.594491009405,0
2/15/2017 10:23:48 AM,234.594491009405,0
2/15/2017 10:23:49 AM,234.52876479663,0
2/15/2017 10:23:50 AM,234.52876479663,0
2/15/2017 10:23:51 AM,234.52876479663,0
2/15/2017 10:23:52 AM,234.52876479663,0
2/15/2017 10:23:54 AM,234.036252289905,0
2/15/2017 10:23:55 AM,234.036252289905,0
2/15/2017 10:23:56 AM,234.036252289905,0
2/15/2017 10:23:57 AM,233.603940665439,0
2/15/2017 10:23:58 AM,233.603940665439,0
2/15/2017 10:23:59 AM,233.603940665439,0
2/15/2017 10:24:00 AM,233.145872655285,0
2/15/2017 10:24:02 AM,233.145872655285,0
2/15/2017 10:24:04 AM,233.301299654646,0
2/15/2017 10:24:05 AM,233.301299654646,0
2/15/2017 10:24:06 AM,233.301299654646,0
2/15/2017 10:24:07 AM,232.063337986716,0
2/15/2017 10:24:08 AM,232.063337986716,0
2/15/2017 10:24:09 AM,232.063337986716,0
2/15/2017 10:24:10 AM,232.084250059801,0
2/15/2017 10:24:11 AM,232.084250059801,0
2/15/2017 10:24:13 AM,232.229972207835,0
2/15/2017 10:24:14 AM,232.229972207835,0
2/15/2017 10:24:15 AM,232.229972207835,0
2/15/2017 10:24:16 AM,232.229972207835,0
2/15/2017 10:24:18 AM,231.870322757742,0
2/15/2017 10:24:19 AM,231.870322757742,0
2/15/2017 10:24:21 AM,231.251614927082,0
2/15/2017 10:24:22 AM,231.251614927082,0
2/15/2017 10:24:24 AM,231.268325874924,0
2/15/2017 10:24:25 AM,231.268325874924,0
2/15/2017 10:24:26 AM,231.268325874924,0
2/15/2017 10:24:27 AM,231.889637910254,0
2/15/2017 10:24:29 AM,231.889637910254,0
2/15/2017 10:24:31 AM,232.356474499407,0
2/15/2017 10:24:32 AM,232.356474499407,0
2/15/2017 10:24:33 AM,232.356474499407,0
2/15/2017 10:24:35 AM,232.815207535963,0
2/15/2017 10:24:38 AM,232.349321086655,0
2/15/2017 10:24:39 AM,232.349321086655,0
2/15/2017 10:24:40 AM,232.349321086655,0
2/15/2017 10:24:41 AM,231.929389085446,0
2/15/2017 10:24:42 AM,231.929389085446,0
2/15/2017 10:24:43 AM,231.929389085446,0
2/15/2017 10:24:45 AM,232.452514818409,0
2/15/2017 10:24:46 AM,232.452514818409,0
2/15/2017 10:24:48 AM,232.654830098142,0
