File Title: ,C:\Users\slank\Desktop\SPS49.LOG
File Name: ,C:\Users\slank\Desktop\SPS49.LOG
Start Time:,8/3/2017 9:00:01 AM
End Time:,8/3/2017 1:30:00 PM
Interval:,1
Records:,614
Cyclic Flags:,2
Error Flags:,8208

Date/Time,Velocity (ft/s),Volume (gal/m),Error #
8/3/2017 9:00:01 AM,0.450667700724467,16.8663217928605,0
8/3/2017 9:00:02 AM,0.450667700724467,16.8663217928605,0
8/3/2017 9:00:03 AM,0.450667700724467,16.8663217928605,0
8/3/2017 9:00:04 AM,0.450667700724467,16.8663217928605,0
8/3/2017 9:00:05 AM,2.75467641481076,103.094272726253,0
8/3/2017 9:00:06 AM,2.75467641481076,103.094272726253,0
8/3/2017 9:00:08 AM,4.84394142469715,181.285400935931,0
8/3/2017 9:00:09 AM,4.84394142469715,181.285400935931,0
8/3/2017 9:00:10 AM,4.84394142469715,181.285400935931,0
8/3/2017 9:00:11 AM,4.32135077665786,161.727349578799,0
8/3/2017 9:00:12 AM,4.32135077665786,161.727349578799,0
8/3/2017 9:00:13 AM,4.32135077665786,161.727349578799,0
8/3/2017 9:00:14 AM,3.56079045671718,133.263239374364,0
8/3/2017 9:00:17 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:18 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:20 AM,3.69288548434122,138.206920138621,3
8/3/2017 9:00:21 AM,3.69288548434122,138.206920138621,3
8/3/2017 9:00:22 AM,3.69288548434122,138.206920138621,3
8/3/2017 9:00:24 AM,3.69288548434122,138.206920138621,3
8/3/2017 9:00:25 AM,3.69288548434122,138.206920138621,3
8/3/2017 9:00:26 AM,3.69288548434122,138.206920138621,3
8/3/2017 9:00:27 AM,3.69288548434122,138.206920138621,3
8/3/2017 9:00:28 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:29 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:30 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:32 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:33 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:34 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:35 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:36 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:37 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:38 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:40 AM,3.69288548434122,138.206920138621,0
8/3/2017 9:00:41 AM,3.74918810491809,140.31405609468,0
8/3/2017 9:00:44 AM,3.74918810491809,140.31405609468,0
8/3/2017 9:00:45 AM,3.74918810491809,140.31405609468,0
8/3/2017 9:00:47 AM,3.74918810491809,140.31405609468,0
8/3/2017 9:00:48 AM,3.74918810491809,140.31405609468,0
8/3/2017 9:00:49 AM,3.74918810491809,140.31405609468,0
8/3/2017 9:00:51 AM,3.74918810491809,140.31405609468,0
8/3/2017 9:00:52 AM,3.74918810491809,140.31405609468,0
8/3/2017 9:00:54 AM,3.79895998640299,142.176777936097,0
8/3/2017 9:00:55 AM,3.79895998640299,142.176777936097,0
8/3/2017 9:00:56 AM,3.84921223590231,144.057477639022,0
8/3/2017 9:00:57 AM,3.84921223590231,144.057477639022,0
8/3/2017 9:00:59 AM,3.84921223590231,144.057477639022,0
8/3/2017 9:01:00 AM,3.93474647489696,147.258612304036,0
8/3/2017 9:01:01 AM,3.93474647489696,147.258612304036,0
8/3/2017 9:01:03 AM,4.61100818262313,172.567831403526,0
8/3/2017 9:01:04 AM,4.61100818262313,172.567831403526,0
8/3/2017 9:01:06 AM,4.60874263770947,172.483042967416,0
8/3/2017 9:01:07 AM,4.60874263770947,172.483042967416,0
8/3/2017 9:01:08 AM,4.60874263770947,172.483042967416,0
8/3/2017 9:01:09 AM,4.60874263770947,172.483042967416,0
8/3/2017 9:01:10 AM,4.60679934334348,172.410314817468,0
8/3/2017 9:01:11 AM,4.60679934334348,172.410314817468,0
8/3/2017 9:01:13 AM,4.60111894375844,172.197724815656,0
8/3/2017 9:01:15 AM,4.60540512706834,172.358136016308,0
8/3/2017 9:01:16 AM,4.60540512706834,172.358136016308,0
8/3/2017 9:01:17 AM,4.60540512706834,172.358136016308,0
8/3/2017 9:01:18 AM,4.60540512706834,172.358136016308,0
8/3/2017 9:01:19 AM,4.60095153012387,172.191459329515,0
8/3/2017 9:01:20 AM,4.60095153012387,172.191459329515,0
8/3/2017 9:01:21 AM,4.60095153012387,172.191459329515,0
8/3/2017 9:01:22 AM,4.60448189772985,172.323583988091,0
8/3/2017 9:01:23 AM,4.60448189772985,172.323583988091,0
8/3/2017 9:01:24 AM,4.60448189772985,172.323583988091,0
8/3/2017 9:01:26 AM,4.60195725701939,172.229098844014,0
8/3/2017 9:01:27 AM,4.60195725701939,172.229098844014,0
8/3/2017 9:01:29 AM,4.60165013504754,172.217604747591,0
8/3/2017 9:01:30 AM,4.60165013504754,172.217604747591,0
8/3/2017 9:01:32 AM,4.6051017317155,172.346781389288,0
8/3/2017 9:01:34 AM,4.59989027964243,172.151741834576,0
8/3/2017 9:01:35 AM,4.59989027964243,172.151741834576,0
8/3/2017 9:01:36 AM,4.59989027964243,172.151741834576,0
8/3/2017 9:01:37 AM,4.59989027964243,172.151741834576,0
8/3/2017 9:01:38 AM,4.60198805726044,172.230251548714,0
8/3/2017 9:01:39 AM,4.60198805726044,172.230251548714,0
8/3/2017 9:01:40 AM,4.60198805726044,172.230251548714,0
8/3/2017 9:01:42 AM,4.598301338943,172.092275435934,0
8/3/2017 9:01:44 AM,4.59952499591806,172.138071023841,0
8/3/2017 9:01:45 AM,4.59952499591806,172.138071023841,0
8/3/2017 9:01:46 AM,4.59952499591806,172.138071023841,0
8/3/2017 9:01:47 AM,4.59952499591806,172.138071023841,0
8/3/2017 9:01:48 AM,4.60776874598616,172.446594890107,0
8/3/2017 9:01:51 AM,4.60991962931184,172.527092095146,0
8/3/2017 9:01:52 AM,4.60991962931184,172.527092095146,0
8/3/2017 9:01:53 AM,4.61115071319681,172.573165636526,0
8/3/2017 9:01:55 AM,4.61115071319681,172.573165636526,0
8/3/2017 9:01:56 AM,4.61115071319681,172.573165636526,0
8/3/2017 9:01:58 AM,4.61642840764548,172.770684324358,0
8/3/2017 9:01:59 AM,4.61642840764548,172.770684324358,0
8/3/2017 9:02:00 AM,4.61642840764548,172.770684324358,0
8/3/2017 9:02:01 AM,4.61557574225016,172.738773164726,0
8/3/2017 9:02:02 AM,4.61557574225016,172.738773164726,0
8/3/2017 9:02:03 AM,4.61557574225016,172.738773164726,0
8/3/2017 9:02:04 AM,4.6111084422562,172.571583638779,0
8/3/2017 9:02:05 AM,4.6111084422562,172.571583638779,0
8/3/2017 9:02:06 AM,4.6111084422562,172.571583638779,0
8/3/2017 9:02:08 AM,4.60900761519854,172.4929597988,0
8/3/2017 9:02:09 AM,4.60900761519854,172.4929597988,0
8/3/2017 9:02:11 AM,4.61146489817617,172.584924067307,0
8/3/2017 9:02:12 AM,4.61146489817617,172.584924067307,0
8/3/2017 9:02:13 AM,4.61445669343823,172.696892556611,0
8/3/2017 9:02:15 AM,4.61445669343823,172.696892556611,0
8/3/2017 9:02:17 AM,4.60736252321121,172.431391927855,0
8/3/2017 9:02:18 AM,4.60736252321121,172.431391927855,0
8/3/2017 9:02:19 AM,4.60736252321121,172.431391927855,0
8/3/2017 9:02:20 AM,4.59796275786568,172.079603976688,0
8/3/2017 9:02:22 AM,4.59796275786568,172.079603976688,0
8/3/2017 9:02:23 AM,4.60009246323615,172.159308592849,0
8/3/2017 9:02:25 AM,4.60009246323615,172.159308592849,0
8/3/2017 9:02:26 AM,4.60009246323615,172.159308592849,0
8/3/2017 9:02:27 AM,4.6010922726395,172.196726644112,0
8/3/2017 9:02:28 AM,4.6010922726395,172.196726644112,0
8/3/2017 9:02:30 AM,4.61037466527633,172.544121900015,0
8/3/2017 9:02:31 AM,4.61037466527633,172.544121900015,0
8/3/2017 9:02:33 AM,4.61164574658852,172.591692352484,0
8/3/2017 9:02:34 AM,4.61164574658852,172.591692352484,0
8/3/2017 9:02:35 AM,4.61164574658852,172.591692352484,0
8/3/2017 9:02:37 AM,4.61192872158991,172.602282744085,0
8/3/2017 9:02:38 AM,4.61192872158991,172.602282744085,0
8/3/2017 9:02:39 AM,4.61376523600106,172.671014634536,0
8/3/2017 9:02:40 AM,4.61376523600106,172.671014634536,0
8/3/2017 9:02:41 AM,4.61376523600106,172.671014634536,0
8/3/2017 9:02:42 AM,4.61753666854757,172.812161192958,0
8/3/2017 9:02:44 AM,4.61753666854757,172.812161192958,0
8/3/2017 9:02:45 AM,4.61753666854757,172.812161192958,0
8/3/2017 9:02:46 AM,4.6174409465635,172.808578780055,0
8/3/2017 9:02:48 AM,4.6174409465635,172.808578780055,0
8/3/2017 9:02:49 AM,4.62696291842478,173.164940332607,0
