File Title: ,C:\Users\slank\Desktop\SPS90.LOG
File Name: ,C:\Users\slank\Desktop\SPS90.LOG
Start Time:,3/8/2017 10:06:49 AM
End Time:,3/8/2017 1:00:00 PM
Interval:,1
Records:,4331
Cyclic Flags:,2
Error Flags:,8208

Date/Time,Volume (gal/m),Error #
3/8/2017 10:10:23 AM,0,2
3/8/2017 10:10:24 AM,0,2
3/8/2017 10:10:25 AM,0,2
3/8/2017 10:10:26 AM,0,2
3/8/2017 10:10:28 AM,0,2
3/8/2017 10:10:31 AM,0,2
3/8/2017 10:10:33 AM,0,2
3/8/2017 10:10:34 AM,0,2
3/8/2017 10:10:35 AM,0,2
3/8/2017 10:10:36 AM,0,2
3/8/2017 10:10:38 AM,0,2
3/8/2017 10:10:39 AM,0,2
3/8/2017 10:10:40 AM,0,2
3/8/2017 10:10:41 AM,0,2
3/8/2017 10:10:42 AM,0,2
3/8/2017 10:10:43 AM,0,2
3/8/2017 10:10:44 AM,0,2
3/8/2017 10:10:46 AM,0,2
3/8/2017 10:10:47 AM,0,3
3/8/2017 10:10:48 AM,0,2
3/8/2017 10:10:49 AM,0,2
3/8/2017 10:10:50 AM,0,2
3/8/2017 10:10:51 AM,0,2
3/8/2017 10:10:52 AM,0,2
3/8/2017 10:10:53 AM,0,2
3/8/2017 10:10:54 AM,0,2
3/8/2017 10:10:55 AM,0,2
3/8/2017 10:10:57 AM,0,3
3/8/2017 10:10:58 AM,0,2
3/8/2017 10:10:59 AM,0,1
3/8/2017 10:11:00 AM,0,1
3/8/2017 10:11:01 AM,0,1
3/8/2017 10:11:02 AM,0,1
3/8/2017 10:11:03 AM,0,1
3/8/2017 10:11:05 AM,0,1
3/8/2017 10:11:06 AM,0,1
3/8/2017 10:11:07 AM,0,1
3/8/2017 10:11:08 AM,0,1
3/8/2017 10:11:09 AM,0,1
3/8/2017 10:11:10 AM,0,1
3/8/2017 10:11:11 AM,0,1
3/8/2017 10:11:13 AM,0,1
3/8/2017 10:11:14 AM,0,1
3/8/2017 10:11:15 AM,0,1
3/8/2017 10:11:16 AM,0,1
3/8/2017 10:11:17 AM,0,1
3/8/2017 10:11:19 AM,0,1
3/8/2017 10:11:21 AM,0,1
3/8/2017 10:11:22 AM,0,1
3/8/2017 10:11:23 AM,0,1
3/8/2017 10:11:24 AM,0,1
3/8/2017 10:11:25 AM,0,1
3/8/2017 10:11:26 AM,0,1
3/8/2017 10:11:27 AM,0,1
3/8/2017 10:11:29 AM,0,1
3/8/2017 10:11:30 AM,0,1
3/8/2017 10:11:32 AM,0,1
3/8/2017 10:11:34 AM,0,1
3/8/2017 10:11:35 AM,0,1
3/8/2017 10:11:36 AM,0,1
3/8/2017 10:11:37 AM,0,1
3/8/2017 10:11:38 AM,0,1
3/8/2017 10:11:40 AM,0,1
3/8/2017 10:11:41 AM,0,1
3/8/2017 10:11:42 AM,0,1
3/8/2017 10:11:43 AM,0,1
3/8/2017 10:11:44 AM,0,1
3/8/2017 10:11:45 AM,0,1
3/8/2017 10:11:46 AM,0,1
3/8/2017 10:11:48 AM,0,1
3/8/2017 10:11:49 AM,0,1
3/8/2017 10:11:50 AM,0,1
3/8/2017 10:11:51 AM,0,1
3/8/2017 10:11:52 AM,0,1
3/8/2017 10:11:53 AM,0,1
3/8/2017 10:11:54 AM,0,1
3/8/2017 10:11:56 AM,0,1
3/8/2017 10:11:57 AM,0,1
3/8/2017 10:11:58 AM,0,1
3/8/2017 10:11:59 AM,0,1
3/8/2017 10:12:00 AM,0,1
3/8/2017 10:12:01 AM,0,1
3/8/2017 10:12:02 AM,0,1
3/8/2017 10:12:04 AM,0,1
3/8/2017 10:12:05 AM,0,1
3/8/2017 10:12:06 AM,0,1
3/8/2017 10:12:07 AM,0,1
3/8/2017 10:12:08 AM,0,1
3/8/2017 10:12:09 AM,0,1
3/8/2017 10:12:10 AM,0,1
3/8/2017 10:12:11 AM,0,1
3/8/2017 10:12:13 AM,0,1
3/8/2017 10:12:15 AM,0,1
3/8/2017 10:12:16 AM,0,1
3/8/2017 10:12:17 AM,0,1
3/8/2017 10:12:18 AM,0,1
3/8/2017 10:12:19 AM,0,1
3/8/2017 10:12:20 AM,0,1
3/8/2017 10:12:21 AM,0,1
3/8/2017 10:12:23 AM,0,1
3/8/2017 10:12:24 AM,0,1
3/8/2017 10:12:25 AM,0,1
3/8/2017 10:12:26 AM,0,1
3/8/2017 10:12:28 AM,0,1
3/8/2017 10:12:30 AM,0,1
3/8/2017 10:12:31 AM,0,1
3/8/2017 10:12:32 AM,0,1
3/8/2017 10:12:33 AM,0,1
3/8/2017 10:12:34 AM,0,1
3/8/2017 10:12:35 AM,0,1
3/8/2017 10:12:36 AM,0,1
3/8/2017 10:12:37 AM,0,1
3/8/2017 10:12:39 AM,0,1
3/8/2017 10:12:41 AM,0,1
3/8/2017 10:12:42 AM,0,1
3/8/2017 10:12:43 AM,0,1
3/8/2017 10:12:44 AM,0,1
3/8/2017 10:12:45 AM,0,1
3/8/2017 10:12:47 AM,0,1
3/8/2017 10:12:48 AM,0,1
3/8/2017 10:12:49 AM,0,1
3/8/2017 10:12:50 AM,0,1
3/8/2017 10:12:51 AM,0,1
3/8/2017 10:12:52 AM,0,1
3/8/2017 10:12:53 AM,0,1
3/8/2017 10:12:54 AM,0,1
3/8/2017 10:12:55 AM,0,1
3/8/2017 10:12:56 AM,0,1
3/8/2017 10:12:58 AM,0,1
3/8/2017 10:12:59 AM,0,1
3/8/2017 10:13:00 AM,0,1
3/8/2017 10:13:01 AM,0,1
3/8/2017 10:13:02 AM,0,1
3/8/2017 10:13:03 AM,0,1
3/8/2017 10:13:04 AM,0,1
3/8/2017 10:13:06 AM,0,1
3/8/2017 10:13:07 AM,0,1
3/8/2017 10:13:08 AM,0,1
3/8/2017 10:13:09 AM,0,1
3/8/2017 10:13:10 AM,0,1
3/8/2017 10:13:12 AM,0,1
3/8/2017 10:13:14 AM,0,1
3/8/2017 10:13:15 AM,0,1
3/8/2017 10:13:16 AM,0,1
3/8/2017 10:13:17 AM,0,1
3/8/2017 10:13:18 AM,0,1
3/8/2017 10:13:19 AM,0,1
3/8/2017 10:13:20 AM,0,1
3/8/2017 10:13:22 AM,0,1
3/8/2017 10:13:23 AM,0,1
3/8/2017 10:13:24 AM,0,1
3/8/2017 10:13:25 AM,0,1
3/8/2017 10:13:26 AM,0,1
3/8/2017 10:13:27 AM,0,1
3/8/2017 10:13:28 AM,0,1
3/8/2017 10:13:29 AM,0,1
3/8/2017 10:13:30 AM,0,1
3/8/2017 10:13:32 AM,0,1
3/8/2017 10:13:33 AM,0,1
3/8/2017 10:13:34 AM,0,1
3/8/2017 10:13:36 AM,0,1
3/8/2017 10:13:37 AM,0,1
3/8/2017 10:13:38 AM,0,1
3/8/2017 10:13:39 AM,0,1
3/8/2017 10:13:41 AM,0,1
3/8/2017 10:13:42 AM,0,1
3/8/2017 10:13:43 AM,0,1
3/8/2017 10:13:44 AM,0,1
3/8/2017 10:13:45 AM,0,1
3/8/2017 10:13:46 AM,0,1
3/8/2017 10:13:47 AM,0,1
3/8/2017 10:13:49 AM,0,1
3/8/2017 10:13:50 AM,0,1
3/8/2017 10:13:51 AM,0,1
3/8/2017 10:13:52 AM,0,1
3/8/2017 10:13:53 AM,0,1
3/8/2017 10:13:54 AM,0,1
3/8/2017 10:13:55 AM,0,1
3/8/2017 10:13:57 AM,0,1
3/8/2017 10:13:58 AM,0,1
3/8/2017 10:13:59 AM,0,1
3/8/2017 10:14:00 AM,0,1
3/8/2017 10:14:01 AM,0,1
3/8/2017 10:14:02 AM,0,1
3/8/2017 10:14:03 AM,0,1
3/8/2017 10:14:05 AM,0,1
3/8/2017 10:14:06 AM,0,1
3/8/2017 10:14:07 AM,0,1
3/8/2017 10:14:08 AM,0,1
3/8/2017 10:14:09 AM,0,1
3/8/2017 10:14:10 AM,0,1
3/8/2017 10:14:12 AM,0,1
3/8/2017 10:14:13 AM,0,1
3/8/2017 10:14:14 AM,0,1
3/8/2017 10:14:16 AM,0,1
3/8/2017 10:14:17 AM,0,1
3/8/2017 10:14:18 AM,0,1
3/8/2017 10:14:19 AM,0,1
3/8/2017 10:14:20 AM,0,1
3/8/2017 10:14:21 AM,0,1
3/8/2017 10:14:22 AM,0,1
3/8/2017 10:14:24 AM,0,1
3/8/2017 10:14:25 AM,0,1
3/8/2017 10:14:27 AM,0,1
3/8/2017 10:14:28 AM,0,1
3/8/2017 10:14:29 AM,0,1
3/8/2017 10:14:30 AM,0,1
3/8/2017 10:14:32 AM,0,1
3/8/2017 10:14:33 AM,0,1
3/8/2017 10:14:34 AM,0,1
3/8/2017 10:14:35 AM,0,1
3/8/2017 10:14:36 AM,0,1
3/8/2017 10:14:37 AM,0,1
3/8/2017 10:14:38 AM,0,1
3/8/2017 10:14:40 AM,0,1
3/8/2017 10:14:41 AM,0,1
3/8/2017 10:14:42 AM,0,1
3/8/2017 10:14:43 AM,0,1
3/8/2017 10:14:44 AM,0,1
3/8/2017 10:14:45 AM,0,1
3/8/2017 10:14:46 AM,0,1
3/8/2017 10:14:47 AM,0,1
3/8/2017 10:14:48 AM,0,1
3/8/2017 10:14:49 AM,0,1
3/8/2017 10:14:51 AM,0,1
3/8/2017 10:14:52 AM,0,1
3/8/2017 10:14:53 AM,0,1
3/8/2017 10:14:54 AM,0,1
3/8/2017 10:14:55 AM,0,1
3/8/2017 10:14:57 AM,0,1
3/8/2017 10:14:59 AM,0,1
3/8/2017 10:15:00 AM,0,1
3/8/2017 10:15:01 AM,0,1
3/8/2017 10:15:02 AM,0,1
3/8/2017 10:15:03 AM,0,1
3/8/2017 10:15:04 AM,0,1
3/8/2017 10:15:05 AM,0,1
3/8/2017 10:15:07 AM,0,1
3/8/2017 10:15:08 AM,0,1
3/8/2017 10:15:09 AM,0,1
3/8/2017 10:15:10 AM,0,1
3/8/2017 10:15:11 AM,0,1
3/8/2017 10:15:12 AM,0,1
3/8/2017 10:15:13 AM,0,1
3/8/2017 10:15:15 AM,0,1
3/8/2017 10:15:16 AM,0,1
3/8/2017 10:15:17 AM,0,1
3/8/2017 10:15:18 AM,0,1
3/8/2017 10:15:19 AM,0,1
3/8/2017 10:15:20 AM,0,1
3/8/2017 10:15:21 AM,0,1
3/8/2017 10:15:23 AM,0,1
3/8/2017 10:15:24 AM,0,1
3/8/2017 10:15:25 AM,0,1
3/8/2017 10:15:26 AM,0,1
3/8/2017 10:15:27 AM,0,1
3/8/2017 10:15:28 AM,0,1
3/8/2017 10:15:29 AM,0,1
3/8/2017 10:15:30 AM,0,1
3/8/2017 10:15:31 AM,0,1
3/8/2017 10:15:32 AM,0,1
3/8/2017 10:15:34 AM,0,1
3/8/2017 10:15:35 AM,0,1
3/8/2017 10:15:36 AM,0,1
3/8/2017 10:15:37 AM,0,1
3/8/2017 10:15:38 AM,0,1
3/8/2017 10:16:17 AM,0,2
3/8/2017 10:16:18 AM,0,2
3/8/2017 10:16:19 AM,0,0
3/8/2017 10:16:20 AM,0,2
3/8/2017 10:16:21 AM,0,2
3/8/2017 10:16:22 AM,0,2
3/8/2017 10:16:23 AM,0,2
3/8/2017 10:16:25 AM,0,2
3/8/2017 10:16:26 AM,0,2
3/8/2017 10:16:27 AM,0,2
3/8/2017 10:16:28 AM,0,3
3/8/2017 10:16:29 AM,0,2
3/8/2017 10:16:30 AM,0,2
3/8/2017 10:16:31 AM,0,2
3/8/2017 10:16:33 AM,0,2
3/8/2017 10:16:34 AM,0,2
3/8/2017 10:16:35 AM,0,2
3/8/2017 10:16:36 AM,0,2
3/8/2017 10:16:37 AM,0,2
3/8/2017 10:16:38 AM,0,2
3/8/2017 10:16:39 AM,0,2
3/8/2017 10:16:41 AM,0,2
3/8/2017 10:16:42 AM,0,2
3/8/2017 10:16:43 AM,0,2
3/8/2017 10:16:44 AM,0,2
3/8/2017 10:16:45 AM,0,2
3/8/2017 10:16:46 AM,0,2
3/8/2017 10:16:47 AM,0,2
3/8/2017 10:16:48 AM,0,2
3/8/2017 10:16:49 AM,0,2
3/8/2017 10:16:50 AM,0,2
3/8/2017 10:16:52 AM,0,2
3/8/2017 10:16:53 AM,0,2
3/8/2017 10:16:54 AM,0,3
3/8/2017 10:16:55 AM,0,2
3/8/2017 10:16:56 AM,0,2
3/8/2017 10:16:57 AM,0,2
3/8/2017 10:16:58 AM,0,2
3/8/2017 10:17:00 AM,0,2
3/8/2017 10:17:01 AM,0,2
3/8/2017 10:17:02 AM,0,3
3/8/2017 10:17:03 AM,0,2
3/8/2017 10:17:04 AM,0,2
3/8/2017 10:17:05 AM,0,2
3/8/2017 10:17:06 AM,0,2
3/8/2017 10:17:08 AM,0,2
3/8/2017 10:17:09 AM,0,2
3/8/2017 10:17:10 AM,0,3
3/8/2017 10:17:11 AM,0,2
3/8/2017 10:17:12 AM,0,2
3/8/2017 10:17:13 AM,0,2
3/8/2017 10:17:14 AM,0,2
3/8/2017 10:17:16 AM,0,2
3/8/2017 10:17:17 AM,0,2
3/8/2017 10:17:18 AM,0,2
3/8/2017 10:17:20 AM,0,2
3/8/2017 10:17:21 AM,0,2
3/8/2017 10:17:22 AM,0,2
3/8/2017 10:17:24 AM,0,2
3/8/2017 10:17:25 AM,0,2
3/8/2017 10:17:26 AM,0,2
3/8/2017 10:17:27 AM,0,2
3/8/2017 10:17:28 AM,0,2
3/8/2017 10:17:29 AM,0,2
3/8/2017 10:17:30 AM,0,2
3/8/2017 10:17:31 AM,0,2
3/8/2017 10:17:33 AM,0,2
3/8/2017 10:17:37 AM,0,2
3/8/2017 10:17:38 AM,0,2
3/8/2017 10:17:39 AM,0,2
3/8/2017 10:17:40 AM,0,2
3/8/2017 10:17:41 AM,0,2
3/8/2017 10:17:43 AM,0,2
3/8/2017 10:17:44 AM,0,2
3/8/2017 10:17:45 AM,0,2
3/8/2017 10:17:46 AM,0,2
3/8/2017 10:17:47 AM,0,2
3/8/2017 10:17:48 AM,0,2
3/8/2017 10:17:49 AM,0,2
3/8/2017 10:17:51 AM,0,2
3/8/2017 10:17:52 AM,0,2
3/8/2017 10:17:53 AM,0,2
3/8/2017 10:17:54 AM,0,2
3/8/2017 10:17:55 AM,0,2
3/8/2017 10:17:56 AM,0,2
3/8/2017 10:17:57 AM,0,2
3/8/2017 10:17:59 AM,0,2
3/8/2017 10:18:00 AM,0,2
3/8/2017 10:18:01 AM,0,2
3/8/2017 10:18:02 AM,0,2
3/8/2017 10:18:03 AM,0,2
3/8/2017 10:18:04 AM,0,2
3/8/2017 10:18:05 AM,0,2
3/8/2017 10:18:06 AM,0,2
3/8/2017 10:18:07 AM,0,2
3/8/2017 10:18:08 AM,0,2
3/8/2017 10:18:10 AM,0,2
3/8/2017 10:18:11 AM,0,2
3/8/2017 10:18:12 AM,0,2
3/8/2017 10:18:13 AM,0,2
3/8/2017 10:18:14 AM,0,2
3/8/2017 10:18:15 AM,0,2
3/8/2017 10:18:16 AM,0,2
3/8/2017 10:18:18 AM,0,2
3/8/2017 10:18:19 AM,0,2
3/8/2017 10:18:20 AM,0,2
3/8/2017 10:18:21 AM,0,2
3/8/2017 10:18:22 AM,0,2
3/8/2017 10:18:23 AM,0,2
3/8/2017 10:18:24 AM,0,2
3/8/2017 10:18:26 AM,0,2
3/8/2017 10:18:27 AM,0,2
3/8/2017 10:18:28 AM,0,2
3/8/2017 10:18:29 AM,0,2
3/8/2017 10:18:30 AM,0,2
3/8/2017 10:18:31 AM,0,2
3/8/2017 10:18:32 AM,0,2
3/8/2017 10:18:34 AM,0,2
3/8/2017 10:18:35 AM,0,2
3/8/2017 10:18:36 AM,0,2
3/8/2017 10:18:37 AM,0,2
3/8/2017 10:18:38 AM,0,2
3/8/2017 10:18:39 AM,0,2
3/8/2017 10:18:40 AM,0,2
3/8/2017 10:18:42 AM,0,2
3/8/2017 10:18:43 AM,0,2
3/8/2017 10:18:44 AM,0,2
3/8/2017 10:18:45 AM,0,2
3/8/2017 10:18:46 AM,0,2
3/8/2017 10:18:47 AM,0,2
3/8/2017 10:18:48 AM,0,2
3/8/2017 10:18:49 AM,0,2
3/8/2017 10:18:50 AM,0,2
3/8/2017 10:18:51 AM,0,2
3/8/2017 10:18:53 AM,0,2
3/8/2017 10:18:54 AM,0,2
3/8/2017 10:18:55 AM,0,2
3/8/2017 10:18:56 AM,0,2
3/8/2017 10:18:57 AM,0,2
3/8/2017 10:18:58 AM,0,1
3/8/2017 10:18:59 AM,0,1
3/8/2017 10:19:01 AM,0,1
3/8/2017 10:19:02 AM,0,1
3/8/2017 10:19:03 AM,0,1
3/8/2017 10:19:04 AM,0,1
3/8/2017 10:19:05 AM,0,1
3/8/2017 10:19:06 AM,0,1
3/8/2017 10:19:08 AM,0,1
3/8/2017 10:19:09 AM,0,1
3/8/2017 10:19:10 AM,0,1
3/8/2017 10:19:11 AM,0,1
3/8/2017 10:19:12 AM,0,1
3/8/2017 10:19:13 AM,0,1
3/8/2017 10:19:14 AM,0,1
3/8/2017 10:19:15 AM,0,1
3/8/2017 10:19:17 AM,0,1
3/8/2017 10:19:18 AM,0,1
3/8/2017 10:19:19 AM,0,1
3/8/2017 10:19:20 AM,0,1
3/8/2017 10:19:21 AM,0,1
3/8/2017 10:19:22 AM,0,1
3/8/2017 10:19:23 AM,0,1
3/8/2017 10:19:25 AM,0,1
3/8/2017 10:19:26 AM,0,1
3/8/2017 10:19:28 AM,0,1
3/8/2017 10:19:29 AM,0,1
3/8/2017 10:19:31 AM,0,1
3/8/2017 10:19:33 AM,0,1
3/8/2017 10:19:34 AM,0,1
3/8/2017 10:19:36 AM,0,1
3/8/2017 10:19:37 AM,0,1
3/8/2017 10:19:38 AM,0,1
3/8/2017 10:19:39 AM,0,1
3/8/2017 10:19:40 AM,0,1
3/8/2017 10:19:41 AM,0,1
3/8/2017 10:19:42 AM,0,1
3/8/2017 10:19:44 AM,0,1
3/8/2017 10:19:45 AM,0,1
3/8/2017 10:19:46 AM,0,1
3/8/2017 10:19:47 AM,0,1
3/8/2017 10:19:48 AM,0,1
3/8/2017 10:19:49 AM,0,1
3/8/2017 10:19:50 AM,0,1
3/8/2017 10:19:52 AM,0,1
3/8/2017 10:19:53 AM,0,1
3/8/2017 10:19:54 AM,0,1
3/8/2017 10:19:55 AM,0,1
3/8/2017 10:19:56 AM,0,1
3/8/2017 10:19:58 AM,0,1
3/8/2017 10:20:00 AM,0,1
3/8/2017 10:20:01 AM,0,1
3/8/2017 10:20:02 AM,0,1
3/8/2017 10:20:03 AM,0,1
3/8/2017 10:20:04 AM,0,1
3/8/2017 10:20:05 AM,0,1
3/8/2017 10:20:06 AM,0,1
3/8/2017 10:20:07 AM,0,1
3/8/2017 10:20:08 AM,0,1
3/8/2017 10:20:09 AM,0,1
3/8/2017 10:20:11 AM,0,1
3/8/2017 10:20:12 AM,0,1
3/8/2017 10:20:13 AM,0,1
3/8/2017 10:20:14 AM,0,1
3/8/2017 10:20:15 AM,0,1
3/8/2017 10:20:16 AM,0,1
3/8/2017 10:20:17 AM,0,1
3/8/2017 10:20:19 AM,0,1
3/8/2017 10:20:20 AM,0,1
3/8/2017 10:20:21 AM,0,1
3/8/2017 10:20:22 AM,0,1
3/8/2017 10:20:23 AM,0,1
3/8/2017 10:20:24 AM,0,1
3/8/2017 10:20:25 AM,0,1
3/8/2017 10:20:27 AM,0,1
3/8/2017 10:20:28 AM,0,1
3/8/2017 10:20:29 AM,0,1
3/8/2017 10:20:30 AM,0,1
3/8/2017 10:20:31 AM,0,1
3/8/2017 10:20:32 AM,0,1
3/8/2017 10:20:33 AM,0,1
3/8/2017 10:20:35 AM,0,1
3/8/2017 10:20:36 AM,0,1
3/8/2017 10:20:37 AM,0,1
3/8/2017 10:20:38 AM,0,1
3/8/2017 10:20:39 AM,0,1
3/8/2017 10:20:40 AM,0,1
3/8/2017 10:20:41 AM,0,1
3/8/2017 10:20:43 AM,0,1
3/8/2017 10:20:44 AM,0,1
3/8/2017 10:20:45 AM,0,1
3/8/2017 10:20:46 AM,0,1
3/8/2017 10:20:47 AM,0,1
3/8/2017 10:20:48 AM,0,1
3/8/2017 10:20:49 AM,0,1
3/8/2017 10:20:50 AM,0,1
